index,protein,ec
693,YMR266W,0.017275774533369963
694,YHL011C,9.19606336892489e-25
695,YBR052C,0.12737998346819338
696,YDR420W,6.183164339362077e-49
697,YLR172C,6.878188559303664e-06
698,YGR262C,3.736232230800669e-43
699,YKL037W,0.0
700,YLR378C,0.0030148570166902474
701,YNL290W,2.8537404184231218e-40
702,YGR234W,1.749429980486156e-05
703,YPR137W,2.032842458302538e-07
704,YPR055W,1.3604039864676573e-07
705,YIL033C,5.709117030823238e-07
706,YGL137W,0.018182263711405786
707,YGR106C,0.0006172369043682569
708,YPR036W,0.0030295146369849362
709,YGL120C,2.1120498136227597e-05
710,YFR001W,6.837771700794178e-06
711,YHR060W,5.153016038204635e-05
712,YPR124W,0.0029749677592261544
713,YKL140W,0.003686424347626363
714,YOR094W,0.013940607619066308
715,YIL038C,0.008131384413104152
716,YOR086C,0.005096568893655338
717,YNL130C,0.006728018345672938
718,YOR004W,2.468100563006202e-06
719,YMR238W,0.0026227366557072195
720,YDL030W,4.2201305841244947e-50
721,YDR398W,2.136606025118204e-09
722,YHR027C,6.5953295478282e-07
723,YOR069W,0.0029181937210729144
724,YJL164C,6.277524476144488e-08
725,YPL178W,2.688523968169919e-37
726,YLR113W,0.00023178248323065868
727,YKL041W,1.4813262338590005e-27
728,YBR237W,5.479039286265384e-41
729,YNL138W,0.0014488150255564036
730,YML055W,0.003504847737743088
731,YBR244W,0.0439826701989132
732,YGR132C,4.2194067897161313e-35
733,YMR149W,0.026251945659773984
734,YDL215C,0.00024678669349139835
735,YMR140W,5.413717269187612e-08
736,YPL057C,0.0011058475416369266
737,YGR129W,0.00030886282543585896
738,YLR332W,0.2237096217948461
739,YBR177C,0.011621691131160277
740,YOR117W,5.386922056844265e-06
741,YLR223C,4.427924403223871e-06
742,YAL042W,0.00015970751176121395
743,YGR060W,0.009347982390560434
744,YNL016W,0.005896704059166818
745,YKL094W,0.013390370874879704
746,YDR434W,0.0014633164628460483
747,YCR009C,0.00018759341668828832
748,YFL040W,1.228694991070663e-48
749,YJR070C,1.3744096198297131e-40
750,YGR253C,9.945904572226996e-27
751,YOR301W,8.708962880230909e-38
752,YDR105C,0.0008340273589952993
753,YJL109C,9.18154265658638e-11
754,YLR182W,5.648852156713293e-06
755,YLR028C,0.004348849101802593
756,YCR077C,0.001298666361293947
757,YNL186W,8.274729667474883e-06
758,YKR014C,1.5076332415719155e-05
759,YGR054W,0.006457513650215874
760,YNR065C,4.281630245303183e-05
761,YDR416W,2.2532193474101865e-49
