index,protein,dc
93,YJL165C,2.99451890040477
94,YPR160W,27.828568596104923
95,YHL018W,97.7232088838985
96,YOL081W,97.24981582730658
97,YMR229C,147.81033054786934
98,YKL159C,16.70725351060213
99,YHL032C,6.52117804070062
100,YDL149W,150.93884087768012
101,YMR246W,22.285195616724163
102,YBR097W,6.35591854885136
103,YGR095C,7.10325979756354
104,YPL093W,313.71951644262083
105,YOR267C,155.03754909366623
106,YBR135W,125.6258074882156
107,YGR179C,85.83369961959161
108,YDR373W,3.26058902035031
109,YPL254W,178.95977059930016
110,YFR029W,19.85714050237935
111,YNL128W,1.7861464078861
112,YLR384C,66.67332479486542
113,YPL089C,69.30384097831794
114,YKL172W,177.82568672022552
115,YDR032C,29.490272005528645
116,YOR373W,90.13446657986263
117,YDL003W,18.97168122279642
118,YNL236W,138.8972993968344
119,YOR290C,138.8972993968344
120,YGR241C,55.664025529380375
121,YPR129W,26.67855562921062
122,YOR244W,96.16784421671028
123,YKL171W,192.57836273166842
124,YOL054W,165.72572921226973
125,YPL128C,46.840269537947314
126,YLR273C,22.34626291583162
127,YLR381W,85.83369961959161
128,YAL040C,26.950103627463744
129,YKL035W,126.66759442007469
130,YJL151C,82.93520530838359
131,YDR177W,4.43452367651867
132,YDR388W,69.38240590493882
133,YDL143W,65.58515739259398
134,YFL008W,18.97168122279642
135,YER032W,41.68870687772328
136,YBL066C,71.79070198097143
137,YBL085W,249.99455265461475
138,YOR257W,111.74095310236827
139,YHR082C,266.4232655328571
140,YDL160C,57.50891657124107
141,YJL187C,332.06041427562013
142,YMR199W,36.48370067858565
143,YGR271W,107.49322813867076
144,YLR079W,162.07107158258952
145,YBR079C,68.08086252078306
146,YJR072C,87.76934346291279
147,YER059W,56.8929317086983
148,YPR029C,27.6522912032282
149,YHR186C,270.8306519988473
150,YDL134C,66.26508949650616
151,YOL069W,81.0821628780474
152,YCR086W,249.26675544603847
153,YDL047W,85.15609702065942
154,YBR010W,21.07732539547131
155,YKL134C,8.59806126244005
156,YGR238C,198.91573901272284
157,YJL042W,154.71753636611245
158,YDL085W,4.3223193485839
159,YBR154C,127.44664811550797
160,YGL208W,19.909743379770212
161,YDR022C,14.853169183195131
162,YCR046C,17.56987003680727
163,YNL161W,170.30009128487097
164,YGL180W,14.853169183195131
165,YLR196W,266.8238117406127
166,YLR025W,26.062942841357952
167,YOL148C,185.56861077203334
168,YDR188W,69.22261910164606
169,YDR085C,154.71753636611245
170,YIL117C,68.77182571873094
171,YMR273C,50.89715696010756
172,YGR267C,66.75742410984573
173,YGL206C,16.36417703348114
174,YBR211C,85.83369961959161
175,YAL035W,138.8972993968344
176,YCR002C,66.68133813019386
177,YOL139C,41.68870687772328
178,YGR142W,18.463152014614078
179,YCL030C,59.94331926138804
180,YLL043W,7.16688987558895
181,YBR038W,77.38904396691225
182,YOR198C,82.9534505585462
183,YMR216C,42.42883509244159
184,YGR280C,121.46083564614933
185,YBL023C,33.477275862259866
186,YNL020C,46.31409809520667
187,YCL010C,178.95977059930016
188,YJR110W,25.21944507584805
189,YAR003W,18.77894507910048
190,YLR410W,3.26058902035031
191,YGR052W,353.9747987791155
192,YGL070C,87.76934346291279
193,YFR003C,131.98928450771766
194,YLR006C,28.135377394017862
195,YIL106W,63.42811575194341
196,YNL056W,6.52117804070062
197,YAL021C,20.46465817845894
198,YGR200C,66.67332479486542
199,YIL002C,3.9063008552386402
200,YNR031C,60.330039838222056
201,YJL074C,18.97168122279642
202,YCR091W,2.66873612104487
203,YMR308C,13.04235608140124
204,YMR276W,110.26337259440557
205,YLR248W,24.97302266281595
206,YJL006C,15.496709009128471
207,YGR204W,31.77801900828595
208,YPL042C,204.98165364533463
209,YDR516C,11.68148506393428
210,YER089C,5.03533996718713
211,YER164W,114.83090597932053
212,YBL056W,10.69859498863677
213,YMR171C,82.93520530838359
214,YBR028C,9.340369120511891
215,YPL043W,120.9602349020666
216,YOR233W,26.606494361054168
217,YKL190W,17.64837544559108
218,YOL113W,10.59148628162808
219,YNL027W,97.24981582730658
220,YDL108W,16.93004183881406
221,YPL141C,38.37493754234747
222,YFR013W,11.55651800788775
223,YJL128C,142.41497014009488
224,YDR167W,178.95977059930016
225,YKR024C,117.64383213097749
226,YNL289W,33.28627339735121
227,YMR311C,154.71753636611245
228,YPL267W,70.4269457123559
229,YER174C,14.91288184260949
230,YNL107W,202.2447636150078
231,YKR010C,263.4641103597508
232,YNL085W,31.231205823048626
233,YOR018W,82.93520530838359
234,YBR160W,192.56584965206406
235,YMR033W,32.432737360712785
236,YFR019W,2.99451890040477
237,YPL219W,37.3208920909234
238,YJL010C,36.33637639133709
239,YEL055C,140.2713900439524
240,YNL118C,26.67855562921062
241,YGR071C,46.840269537947314
242,YGL090W,33.477275862259866
243,YHR107C,66.68133813019386
244,YMR102C,21.7879553003541
245,YLR373C,46.840269537947314
246,YER110C,27.567331476212846
247,YLL008W,168.9835410840083
248,YER052C,50.89715696010756
249,YBR081C,185.56861077203334
250,YLR019W,205.58707234107996
251,YJL184W,15.07905047120439
252,YOR151C,133.65811206627706
253,YNR023W,144.97744433544048
254,YJL076W,431.08892809128065
255,YMR275C,88.65877104980434
256,YOR201C,150.72153547447215
257,YDL159W,137.3157133859579
258,YPR041W,16.94631717585822
259,YHL007C,38.45534008267507
260,YOR090C,3.11727309595691
261,YPR163C,17.54555580869729
262,YNL006W,168.94346939404426
263,YNL084C,59.633902738336396
264,YJL053W,50.03768971517365
265,YIL122W,28.89544968972665
266,YOR231W,139.07022097267617
267,YDR497C,116.07586348612294
268,YBR039W,74.10842748821426
269,YLR226W,24.862748385943988
270,YKL088W,27.828130032684108
271,YMR139W,49.054342834664574
