src_idx,dst_idx,weight
931,276,28079
581,43,28052
260,483,28049
52,607,28042
542,126,28013
198,13,28009
802,706,28006
651,286,28001
292,153,27996
48,636,27983
692,662,27973
124,284,27966
643,60,27937
569,543,27936
931,312,27921
738,199,27914
407,383,27911
517,342,27906
700,691,27894
145,949,27881
523,588,27848
217,388,27836
153,690,27816
692,745,27811
483,410,27806
907,515,27797
440,321,27790
854,192,27786
938,733,27781
15,651,27780
145,429,27779
57,668,27773
131,871,27771
517,32,27750
143,738,27734
342,145,27724
249,755,27722
738,426,27721
86,629,27717
691,1008,27698
71,90,27692
861,225,27681
334,680,27677
557,127,27634
209,715,27606
377,824,27603
610,376,27603
543,482,27596
925,830,27570
656,668,27568
803,171,27559
145,426,27535
733,1008,27508
207,238,27499
385,238,27492
1013,417,27492
411,757,27492
743,374,27481
196,183,27475
190,937,27469
342,681,27467
494,1010,27459
986,559,27458
189,145,27457
409,57,27446
569,723,27440
665,198,27437
42,995,27423
695,277,27403
957,597,27392
1039,93,27389
405,60,27379
428,129,27361
688,529,27349
128,545,27325
117,620,27305
746,143,27283
437,199,27273
440,852,27264
33,757,27260
124,814,27253
806,57,27251
840,1009,27246
159,1006,27241
438,713,27230
185,865,27208
449,716,27206
791,665,27178
529,158,27172
973,914,27171
579,530,27155
706,953,27154
245,315,27147
377,167,27143
710,594,27141
943,371,27130
562,794,27129
153,342,27127
665,355,27124
831,818,27111
449,524,27107
117,747,27102
970,171,27102
42,342,27065
706,977,27055
822,371,27054
580,744,27020
312,596,27014
108,183,27014
632,949,27013
791,1049,27006
431,708,26996
303,691,26993
972,953,26969
302,604,26956
556,992,26955
368,207,26947
731,153,26945
818,160,26935
155,708,26921
622,362,26898
732,648,26890
1012,497,26889
944,134,26873
907,921,26845
412,143,26823
94,465,26823
1034,680,26823
71,604,26822
743,954,26806
796,57,26800
791,994,26796
802,511,26791
143,818,26784
986,334,26777
506,684,26775
931,953,26765
571,871,26759
397,775,26756
165,921,26749
684,386,26740
380,998,26714
392,666,26706
514,597,26702
866,349,26700
742,1034,26677
883,202,26675
993,511,26661
802,487,26656
746,879,26654
994,651,26646
294,549,26635
235,688,26631
57,958,26627
189,87,26617
661,649,26600
395,968,26592
202,686,26586
743,207,26584
267,933,26584
695,397,26578
396,497,26577
362,134,26572
954,70,26558
327,581,26555
1037,972,26538
62,794,26523
71,818,26518
587,992,26510
123,25,26465
206,744,26458
383,57,26437
33,98,26425
615,117,26415
622,798,26408
291,178,26389
840,392,26374
77,313,26360
675,553,26348
1009,583,26339
739,1045,26332
62,1003,26326
