index,protein,ec
549,YOR380W,0.08932132946855498
550,YOL059W,0.0002665730241766028
551,YOL116W,0.008410393334042308
552,YGR038W,0.0021571569534057622
553,YDL031W,0.0003677309698738974
554,YNL217W,0.0012588799392357227
555,YIL026C,1.6290470840342617e-107
556,YDR441C,1.641006436625901e-107
557,YNL102W,0.0002544703562302496
558,YMR312W,9.84661862911961e-107
559,YOR178C,6.849433048438425e-06
560,YLR455W,4.545316795891547e-107
561,YLR015W,4.071254195976773e-107
562,YDR284C,0.004155620954361731
563,YDR113C,7.671091153117921e-107
564,YNL062C,3.061832228018215e-107
565,YLR439W,0.015869323994381748
566,YLR212C,7.997935742320885e-107
567,YGR119C,0.015996168133481863
568,YJL183W,0.004006872883570768
569,YMR294W,0.0032831818882412527
570,YHR128W,0.006499924559593048
571,YBR150C,0.0005787803086523181
572,YHR026W,0.0012588799392357227
573,YDR132C,0.01303882262340785
574,YER026C,0.0005104950186896298
575,YGR261C,0.043739843523335084
576,YGR239C,0.0020467229889762468
577,YPR191W,0.005403881717677583
578,YKL154W,0.001058370646067735
579,YEL054C,4.162840902060582e-92
580,YDL190C,0.005470591057679816
581,YNL149C,0.0010499777428092548
582,YLR393W,0.0038417676529351476
583,YLR424W,0.033849958343403645
584,YGR180C,0.0013769289383522316
585,YDR115W,0.0001042594240737109
586,YNR075W,0.0017458677475735848
587,YGR099W,0.0066111794694463585
588,YER126C,0.0003677309698738974
589,YDR448W,0.041055298028551145
590,YBR131W,0.0004947803064526701
591,YOR136W,0.006702792283303387
592,YDR189W,0.0008449031668177564
593,YAL036C,0.02025840299897774
594,YPR193C,0.019786819312394337
595,YOR174W,0.006451145988911585
596,YPL144W,0.005819058379821544
597,YHL006C,1.3148437207024376e-82
598,YGL053W,0.009701889492764104
599,YAL016W,0.0007461636980616667
600,YBR152W,0.0002086907277914554
601,YLR119W,0.0044089052571562445
602,YJL041W,0.0014252287141823087
603,YPL240C,9.935537111415648e-05
604,YKR084C,1.1668122629110117e-107
605,YLR315W,0.00021037223433621475
606,YER106W,0.007246028722475713
607,YBR233W,0.0875419628641189
608,YBR102C,0.015869323994381748
609,YPL204W,1.1773575666313264e-05
610,YBL060W,6.531601115491901e-107
611,YHR102W,0.00617398961838242
612,YBR260C,0.01017331473798051
613,YBL093C,0.002326217472292704
614,YBR156C,6.688594118774977e-108
615,YGL096W,0.0004982965438446287
616,YNL334C,0.015573484406276246
617,YLR404W,2.0425100467809443e-106
618,YIL152W,0.030108904994601244
619,YMR146C,1.5435178193758657e-91
620,YGL130W,2.148106648410433e-107
621,YDR480W,0.09986534048295057
622,YOR124C,0.0023665590744606922
623,YGR178C,0.003708692103505263
624,YCR030C,3.6327251180642786e-05
625,YBR088C,0.004074758571073361
626,YDR222W,9.0098909941454e-08
627,YER043C,8.865366013501102e-107
628,YAL046C,0.009083292582279745
629,YBR200W,5.7657927827437e-92
630,YFL044C,0.004948575999323248
631,YMR079W,0.012219574313362397
632,YIL162W,0.0010499777428092548
633,YGL213C,6.296754490853695e-107
634,YOL149W,1.1312631951040507e-83
635,YMR096W,0.015573484406276246
636,YGR140W,9.0098909941454e-08
637,YLR423C,0.17829535342820202
638,YOR385W,0.005532910024901218
639,YMR314W,0.03132944070231329
640,YKL103C,0.07529468871500394
641,YHR167W,0.018435552006146088
642,YOR095C,0.09330393011005277
643,YJR039W,0.0072949365263335455
644,YDL209C,0.00027905422114982175
645,YPR182W,8.067498409375094e-92
646,YPL049C,0.16186781987163487
647,YPR143W,3.1732322964797774e-92
648,YOR284W,0.10195566407241961
649,YGL071W,0.0010129784255752908
650,YGL240W,9.87033088921827e-05
651,YHR066W,2.601265000691295e-92
652,YCR051W,6.769342324928892e-107
653,YPL164C,0.0003677309698738974
