dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
116,580240,S000005890,PIP2,NE,,SGD
116,580240,S000005891,,NE,,SGD
116,580240,S000005892,,NE,,SGD
116,580240,S000005893,,NE,,SGD
116,580240,S000005894,SCP1,NE,,SGD
116,580240,S000005895,RAD17,NE,,SGD
116,580240,S000005896,RPS12,NE,,SGD
116,580240,S000005897,MRS6,E,,SGD
116,580240,S000005898,GPB1,NE,,SGD
116,580240,S000005899,NDD1,E,,SGD
116,580240,S000005900,NUD1,E,,SGD
116,580240,S000005901,ALD4,NE,,SGD
116,580240,S000005902,GDH1,NE,,SGD
116,580240,S000005903,,NE,,SGD
116,580240,S000005904,ATF1,NE,,SGD
116,580240,S000005905,AMF1,NE,,SGD
116,580240,S000005906,,NE,,SGD
116,580240,S000005907,RDR1,NE,,SGD
116,580240,S000005908,FRE3,NE,,SGD
116,580240,S000005909,FIT2,NE,,SGD
116,580240,S000005910,FIT3,NE,,SGD
116,580240,S000005911,FRE5,NE,,SGD
116,580240,S000005912,,NE,,SGD
116,580240,S000005913,PHR1,NE,,SGD
116,580240,S000005922,HAT1,NE,,SGD
116,580240,S000005923,SNF8,NE,,SGD
116,580240,S000005924,ULA1,NE,,SGD
116,580240,S000005925,LSP1,NE,,SGD
116,580240,S000005926,AEP3,NE,,SGD
116,580240,S000005927,NCR1,NE,,SGD
116,580240,S000005928,TFC8,E,,SGD
116,580240,S000005929,CHL1,NE,,SGD
116,580240,S000005930,RQC2,NE,,SGD
116,580240,S000005931,RET3,E,,SGD
116,580240,S000005932,TAF3,E,,SGD
116,580240,S000005933,RRP12,E,,SGD
116,580240,S000005934,MRPS16,NE,,SGD
116,580240,S000005935,CIP1,NE,,SGD
116,580240,S000005936,HST2,NE,,SGD
116,580240,S000005937,SWI1,E,,SGD
116,580240,S000005938,IRC15,NE,,SGD
116,580240,S000005939,CTF19,NE,,SGD
116,580240,S000005941,ULP1,C,,SGD
116,580240,S000005942,ECM23,NE,,SGD
116,580240,S000005943,RAD1,NE,,SGD
116,580240,S000005944,MET12,NE,,SGD
116,580240,S000005945,RMI1,NE,,SGD
116,580240,S000005946,,NE,,SGD
116,580240,S000005947,SKS1,NE,,SGD
116,580240,S000005948,SMA1,NE,,SGD
116,580240,S000005949,ERG10,E,,SGD
116,580240,S000005950,SUV3,NE,,SGD
116,580240,S000005951,TRM44,NE,,SGD
116,580240,S000005952,PHO85,NE,,SGD
116,580240,S000005953,SVL3,NE,,SGD
116,580240,S000005954,SRL4,NE,,SGD
116,580240,S000005955,,NE,,SGD
116,580240,S000005956,,NE,,SGD
116,580240,S000005957,PMA2,NE,,SGD
116,580240,S000005958,EGD1,NE,,SGD
116,580240,S000005959,MET31,NE,,SGD
116,580240,S000005960,,NE,,SGD
116,580240,S000005961,ISM1,NE,,SGD
116,580240,S000005962,MRX11,NE,,SGD
116,580240,S000005963,SSN3,NE,,SGD
116,580240,S000005964,NOP4,E,,SGD
116,580240,S000005965,,E,,SGD
116,580240,S000005966,VPS16,C,,SGD
116,580240,S000005967,ELC1,NE,,SGD
116,580240,S000005968,SGF11,NE,,SGD
116,580240,S000005969,CAM1,NE,,SGD
116,580240,S000005970,DIG1,NE,,SGD
116,580240,S000005971,MNN9,NE,,SGD
116,580240,S000005972,ARL3,NE,,SGD
116,580240,S000005973,OAZ1,NE,,SGD
116,580240,S000005974,KTR6,NE,,SGD
116,580240,S000005975,LEE1,NE,,SGD
116,580240,S000005976,LGE1,NE,,SGD
116,580240,S000005977,LCL1,NE,,SGD
116,580240,S000005978,SUR1,NE,,SGD
116,580240,S000005979,PDR12,NE,,SGD
116,580240,S000005980,GRX5,NE,,SGD
116,580240,S000005981,MFM1,NE,,SGD
116,580240,S000005982,ALD6,NE,,SGD
116,580240,S000005983,,NE,,SGD
116,580240,S000005984,TIM50,E,,SGD
116,580240,S000005985,CWC27,NE,,SGD
116,580240,S000005986,VPS28,NE,,SGD
116,580240,S000005987,RGL1,NE,,SGD
116,580240,S000005988,,NE,,SGD
116,580240,S000005989,,NE,,SGD
116,580240,S000005990,BTS1,NE,,SGD
116,580240,S000005991,MUK1,NE,,SGD
116,580240,S000005992,,NE,,SGD
116,580240,S000005993,UBP16,NE,,SGD
116,580240,S000005994,,NE,,SGD
116,580240,S000005995,YTA6,NE,,SGD
116,580240,S000005996,GCR1,C,,SGD
116,580240,S000005997,GPI2,E,,SGD
116,580240,S000005998,,NE,,SGD
116,580240,S000005999,ATP4,NE,,SGD
116,580240,S000006000,RPL21B,NE,,SGD
116,580240,S000006001,,NE,,SGD
116,580240,S000006002,RPS9A,NE,,SGD
116,580240,S000006003,MOT1,E,,SGD
116,580240,S000006004,SEN54,E,,SGD
116,580240,S000006005,BRO1,NE,,SGD
116,580240,S000006006,SEC16,E,,SGD
116,580240,S000006007,ELP3,NE,,SGD
116,580240,S000006008,YDC1,NE,,SGD
116,580240,S000006009,,NE,,SGD
116,580240,S000006010,RLM1,NE,,SGD
116,580240,S000006011,RPS6A,NE,,SGD
116,580240,S000006012,GLR1,NE,,SGD
116,580240,S000006013,SSU1,NE,,SGD
116,580240,S000006014,NOG1,E,,SGD
116,580240,S000006015,SEC62,E,,SGD
116,580240,S000006016,EEB1,NE,,SGD
116,580240,S000006017,PNG1,NE,,SGD
116,580240,S000006018,MSY1,NE,,SGD
116,580240,S000006019,MGR2,NE,,SGD
116,580240,S000006020,INA17,NE,,SGD
116,580240,S000006021,ATG21,NE,,SGD
116,580240,S000006022,ELP4,NE,,SGD
116,580240,S000006023,,NE,,SGD
116,580240,S000006024,FMP30,NE,,SGD
116,580240,S000006025,MSD1,NE,,SGD
116,580240,S000006026,SYH1,C,,SGD
116,580240,S000006027,SSE1,NE,,SGD
116,580240,S000006028,,NE,,SGD
116,580240,S000006029,,NE,,SGD
116,580240,S000006030,,NE,,SGD
116,580240,S000006031,GDE1,NE,,SGD
116,580240,S000006032,CAR1,NE,,SGD
116,580240,S000006033,PEX25,NE,,SGD
116,580240,S000006034,,NE,,SGD
116,580240,S000006035,,NE,,SGD
116,580240,S000006036,BEM3,C,,SGD
116,580240,S000006037,HOS3,NE,,SGD
116,580240,S000006038,IDI1,E,,SGD
116,580240,S000006039,MRP51,NE,,SGD
116,580240,S000006040,DBP1,NE,,SGD
116,580240,S000006041,VPS30,NE,,SGD
116,580240,S000006042,MEI5,NE,,SGD
116,580240,S000006043,TFB2,E,,SGD
116,580240,S000006044,RNY1,NE,,SGD
116,580240,S000006045,SPC29,C,,SGD
116,580240,S000006046,KAP120,C,,SGD
116,580240,S000006047,NAN1,E,,SGD
116,580240,S000006048,HHO1,NE,,SGD
116,580240,S000006049,TBF1,E,,SGD
116,580240,S000006050,TAF14,NE,,SGD
116,580240,S000006051,SPO19,NE,,SGD
116,580240,S000006052,RPL5,E,,SGD
116,580240,S000006053,COX11,NE,,SGD
116,580240,S000006054,RDS2,NE,,SGD
116,580240,S000006055,ODC1,NE,,SGD
116,580240,S000006056,ISU1,NE,,SGD
116,580240,S000006057,,NE,,SGD
116,580240,S000006058,GIP3,C,,SGD
116,580240,S000006059,SPP1,NE,,SGD
116,580240,S000006060,UME1,NE,,SGD
116,580240,S000006061,MKK2,NE,,SGD
116,580240,S000006062,FRK1,NE,,SGD
116,580240,S000006063,,E,,SGD
116,580240,S000006064,RPL33A,E,,SGD
116,580240,S000006065,POC4,NE,,SGD
116,580240,S000006066,KES1,NE,,SGD
116,580240,S000006067,NOP53,C,,SGD
116,580240,S000006068,PXA1,NE,,SGD
116,580240,S000006069,PPT2,NE,,SGD
116,580240,S000006070,ATG5,NE,,SGD
116,580240,S000006071,,NE,,SGD
116,580240,S000006072,PRP46,E,,SGD
116,580240,S000006073,RRD2,NE,,SGD
116,580240,S000006074,RAD53,E,,SGD
116,580240,S000006075,PEP4,NE,,SGD
116,580240,S000006076,KIP2,NE,,SGD
116,580240,S000006077,PRM4,NE,,SGD
116,580240,S000006078,TGS1,NE,,SGD
116,580240,S000006079,AIM44,NE,,SGD
116,580240,S000006080,PET20,NE,,SGD
116,580240,S000006081,CDC60,E,,SGD
116,580240,S000006082,BEM4,NE,,SGD
116,580240,S000006083,,NE,,SGD
116,580240,S000006084,SVS1,NE,,SGD
116,580240,S000006085,MLH3,NE,,SGD
116,580240,S000006086,SET6,NE,,SGD
116,580240,S000006087,ATG29,NE,,SGD
116,580240,S000006088,REV3,NE,,SGD
116,580240,S000006089,MRX4,NE,,SGD
116,580240,S000006090,MEX67,E,,SGD
116,580240,S000006091,DAP1,NE,,SGD
116,580240,S000006092,OYE3,NE,,SGD
116,580240,S000006093,COX10,NE,,SGD
116,580240,S000006094,MRPL40,NE,,SGD
116,580240,S000006095,NIP100,NE,,SGD
116,580240,S000006096,SPT14,E,,SGD
116,580240,S000006097,TRE1,NE,,SGD
116,580240,S000006098,CUP9,NE,,SGD
116,580240,S000006099,CBC2,NE,,SGD
116,580240,S000006100,PPQ1,NE,,SGD
116,580240,S000006101,TCO89,NE,,SGD
116,580240,S000006102,CTI6,NE,,SGD
116,580240,S000006103,,NE,,SGD
116,580240,S000006104,RTT10,NE,,SGD
116,580240,S000006105,MRN1,NE,,SGD
116,580240,S000006106,,NE,,SGD
116,580240,S000006107,UIP4,NE,,SGD
116,580240,S000006108,MF(ALPHA)1,NE,,SGD
116,580240,S000006109,POS5,NE,,SGD
116,580240,S000006110,GUP2,NE,,SGD
116,580240,S000006111,NAB3,E,,SGD
116,580240,S000006112,,NE,,SGD
116,580240,S000006113,PRM3,NE,,SGD
116,580240,S000006114,RSA1,NE,,SGD
116,580240,S000006115,DDC1,NE,,SGD
116,580240,S000006116,APL5,NE,,SGD
116,580240,S000006117,OXR1,NE,,SGD
116,580240,S000006118,,NE,,SGD
116,580240,S000006119,RPL7B,NE,,SGD
116,580240,S000006120,,NE,,SGD
116,580240,S000006121,CSM4,NE,,SGD
116,580240,S000006122,YIG1,NE,,SGD
116,580240,S000006123,AFT2,NE,,SGD
116,580240,S000006124,TPK2,C,,SGD
116,580240,S000006125,HRR25,E,,SGD
116,580240,S000006126,,NE,,SGD
116,580240,S000006127,PGC1,NE,,SGD
116,580240,S000006128,TYW1,C,,SGD
116,580240,S000006129,RKM1,NE,,SGD
116,580240,S000006130,IPL1,E,,SGD
116,580240,S000006131,SRP72,C,,SGD
116,580240,S000006132,NIP7,E,,SGD
116,580240,S000006133,PUS1,NE,,SGD
116,580240,S000006134,LEA1,C,,SGD
116,580240,S000006135,THI6,NE,,SGD
116,580240,S000006136,CBP3,NE,,SGD
116,580240,S000006137,,NE,,SGD
116,580240,S000006138,BMS1,E,,SGD
116,580240,S000006139,SAR1,E,,SGD
116,580240,S000006140,PCL8,NE,,SGD
116,580240,S000006141,RPL1A,NE,,SGD
116,580240,S000006142,FLC1,NE,,SGD
116,580240,S000006143,FMP40,NE,,SGD
116,580240,S000006144,GRE1,NE,,SGD
116,580240,S000006145,MMT2,NE,,SGD
116,580240,S000006146,,NE,,SGD
116,580240,S000006147,NEW1,NE,,SGD
116,580240,S000006148,ALG5,NE,,SGD
116,580240,S000006149,CET1,E,,SGD
116,580240,S000006150,,NE,,SGD
116,580240,S000006151,USV1,NE,,SGD
116,580240,S000006152,FAS2,E,,SGD
116,580240,S000006153,SSO1,NE,,SGD
116,580240,S000006154,NSL1,E,,SGD
116,580240,S000006155,VMA11,NE,,SGD
116,580240,S000006156,RVB2,E,,SGD
116,580240,S000006157,ENV7,NE,,SGD
116,580240,S000006158,SUI3,E,,SGD
116,580240,S000006159,,E,,SGD
116,580240,S000006160,YAR1,NE,,SGD
116,580240,S000006161,HSP82,NE,,SGD
116,580240,S000006162,CIN2,NE,,SGD
116,580240,S000006163,IQG1,E,,SGD
116,580240,S000006164,SRP68,C,,SGD
116,580240,S000006165,HUT1,NE,,SGD
116,580240,S000006166,,NE,,SGD
116,580240,S000006167,RBD2,NE,,SGD
116,580240,S000006168,,NE,,SGD
116,580240,S000006169,GAL4,NE,,SGD
116,580240,S000006170,GYP5,NE,,SGD
116,580240,S000006171,ATG41,NE,,SGD
116,580240,S000006172,,E,,SGD
116,580240,S000006173,YAH1,E,,SGD
116,580240,S000006174,VIK1,NE,,SGD
116,580240,S000006175,HFI1,NE,,SGD
116,580240,S000006176,BBP1,E,,SGD
116,580240,S000006177,CLN2,NE,,SGD
116,580240,S000006178,,NE,,SGD
116,580240,S000006179,THI21,NE,,SGD
116,580240,S000006180,APM1,NE,,SGD
116,580240,S000006181,CUB1,NE,,SGD
116,580240,S000006182,,NE,,SGD
116,580240,S000006183,FUM1,NE,,SGD
116,580240,S000006184,KEL3,NE,,SGD
116,580240,S000006185,,NE,,SGD
116,580240,S000006186,DIP5,NE,,SGD
116,580240,S000006187,DIM1,E,,SGD
116,580240,S000006188,ACM1,NE,,SGD
116,580240,S000006189,PLC1,C,,SGD
116,580240,S000006190,KAR9,NE,,SGD
116,580240,S000006191,MDL2,NE,,SGD
116,580240,S000006192,ATP15,NE,,SGD
116,580240,S000006193,PBI1,NE,,SGD
116,580240,S000006194,SAM4,NE,,SGD
116,580240,S000006195,SAM3,NE,,SGD
116,580240,S000006205,CIT3,NE,,SGD
116,580240,S000006206,PDH1,NE,,SGD
116,580240,S000006207,,NE,,SGD
116,580240,S000006208,AIM45,NE,,SGD
116,580240,S000006209,HAL1,NE,,SGD
116,580240,S000006210,ICL2,NE,,SGD
116,580240,S000006211,REC8,NE,,SGD
116,580240,S000006212,HAA1,NE,,SGD
116,580240,S000006213,SUT2,NE,,SGD
116,580240,S000006214,RPA135,E,,SGD
116,580240,S000006216,,NE,,SGD
116,580240,S000006217,CMR3,NE,,SGD
116,580240,S000006218,,NE,,SGD
116,580240,S000006219,,C,,SGD
116,580240,S000006220,TIF6,E,,SGD
116,580240,S000006221,DSS4,NE,,SGD
116,580240,S000006222,RLF2,NE,,SGD
116,580240,S000006223,MCM4,C,,SGD
116,580240,S000006224,ATP20,NE,,SGD
116,580240,S000006225,AGC1,NE,,SGD
116,580240,S000006226,SDD4,NE,,SGD
116,580240,S000006227,EAF3,NE,,SGD
116,580240,S000006228,YME1,NE,,SGD
116,580240,S000006229,CCL1,E,,SGD
116,580240,S000006230,ATH1,NE,,SGD
116,580240,S000006231,,NE,,SGD
116,580240,S000006232,YOP1,NE,,SGD
116,580240,S000006233,APL4,NE,,SGD
116,580240,S000006234,CSR2,NE,,SGD
116,580240,S000006235,NTO1,NE,,SGD
116,580240,S000006236,SRO7,NE,,SGD
116,580240,S000006237,HTS1,E,,SGD
116,580240,S000006238,ARP7,C,,SGD
116,580240,S000006239,GLN1,E,,SGD
116,580240,S000006240,VMA13,NE,,SGD
116,580240,S000006241,ERV2,NE,,SGD
116,580240,S000006242,IRC16,NE,,SGD
116,580240,S000006243,,NE,,SGD
116,580240,S000006244,TIP41,C,,SGD
116,580240,S000006245,TIF5,E,,SGD
116,580240,S000006246,PUF2,NE,,SGD
116,580240,S000006247,RPL43A,NE,,SGD
116,580240,S000006248,OPI11,NE,,SGD
116,580240,S000006249,THP3,NE,,SGD
116,580240,S000006250,MCM16,NE,,SGD
116,580240,S000006251,MSF1,NE,,SGD
116,580240,S000006252,TAH18,E,,SGD
116,580240,S000006253,ATG11,NE,,SGD
116,580240,S000006254,,NE,,SGD
116,580240,S000006255,MAK3,NE,,SGD
116,580240,S000006256,NHP6A,NE,,SGD
116,580240,S000006257,,NE,,SGD
116,580240,S000006258,SMK1,NE,,SGD
116,580240,S000006259,SEC8,E,,SGD
116,580240,S000006260,TFB4,E,,SGD
116,580240,S000006261,BRR1,NE,,SGD
116,580240,S000006262,YMC1,NE,,SGD
116,580240,S000006263,,NE,,SGD
116,580240,S000006264,ARO7,NE,,SGD
116,580240,S000006265,JID1,NE,,SGD
116,580240,S000006266,FCY1,NE,,SGD
116,580240,S000006267,,NE,,SGD
116,580240,S000006268,,NE,,SGD
116,580240,S000006269,ROX1,NE,,SGD
116,580240,S000006270,UBA3,NE,,SGD
116,580240,S000006271,ISA2,NE,,SGD
116,580240,S000006272,HOS1,NE,,SGD
116,580240,S000006273,SPE3,NE,,SGD
116,580240,S000006274,MED1,NE,,SGD
116,580240,S000006275,,NE,,SGD
116,580240,S000006276,NOT5,NE,,SGD
116,580240,S000006277,LTP1,NE,,SGD
116,580240,S000006278,TKL1,NE,,SGD
116,580240,S000006279,OPY2,NE,,SGD
116,580240,S000006280,,NE,,SGD
116,580240,S000006281,,NE,,SGD
116,580240,S000006282,,NE,,SGD
116,580240,S000006283,MRL1,NE,,SGD
116,580240,S000006286,DIB1,E,,SGD
116,580240,S000006288,,NE,,SGD
116,580240,S000006289,ASA1,E,,SGD
116,580240,S000006290,SUA7,E,,SGD
116,580240,S000006291,VPS69,NE,,SGD
116,580240,S000006292,SRP54,C,,SGD
116,580240,S000006293,,NE,,SGD
116,580240,S000006295,NVJ2,NE,,SGD
116,580240,S000006296,,NE,,SGD
116,580240,S000006297,ASR1,NE,,SGD
116,580240,S000006298,RDS3,C,,SGD
116,580240,S000006299,SYT1,NE,,SGD
116,580240,S000006300,,NE,,SGD
116,580240,S000006301,,NE,,SGD
116,580240,S000006302,,NE,,SGD
116,580240,S000006303,,NE,,SGD
116,580240,S000006304,MRPL51,NE,,SGD
116,580240,S000006305,SNT309,C,,SGD
116,580240,S000006307,PRE2,E,,SGD
116,580240,S000006308,FHL1,C,,SGD
116,580240,S000006309,COG4,E,,SGD
116,580240,S000006310,ISR1,NE,,SGD
116,580240,S000006311,YTH1,E,,SGD
116,580240,S000006312,RPN7,E,,SGD
116,580240,S000006313,,NE,,SGD
116,580240,S000006314,RPC40,E,,SGD
116,580240,S000006315,DBF20,C,,SGD
116,580240,S000006316,MRD1,E,,SGD
116,580240,S000006317,PIS1,E,,SGD
116,580240,S000006318,,NE,,SGD
116,580240,S000006319,RGC1,NE,,SGD
116,580240,S000006320,RRG8,NE,,SGD
116,580240,S000006321,,NE,,SGD
116,580240,S000006322,MRI1,NE,,SGD
116,580240,S000006323,CLB2,NE,,SGD
116,580240,S000006324,CLB5,C,,SGD
116,580240,S000006325,THI22,NE,,SGD
116,580240,S000006326,AXL1,NE,,SGD
116,580240,S000006327,,NE,,SGD
116,580240,S000006328,CTR1,C,,SGD
116,580240,S000006329,YLH47,C,,SGD
116,580240,S000006330,,NE,,SGD
116,580240,S000006331,,NE,,SGD
116,580240,S000006332,ANT1,NE,,SGD
116,580240,S000006333,SCD6,NE,,SGD
116,580240,S000006334,,NE,,SGD
116,580240,S000006335,NAT3,NE,,SGD
116,580240,S000006336,RPS23B,NE,,SGD
116,580240,S000006337,SPN1,E,,SGD
116,580240,S000006338,MSS18,NE,,SGD
116,580240,S000006339,CTF4,NE,,SGD
116,580240,S000006340,,E,,SGD
116,580240,S000006341,RRP9,E,,SGD
116,580240,S000006342,MEP3,NE,,SGD
116,580240,S000006343,LOA1,NE,,SGD
116,580240,S000006344,TAZ1,NE,,SGD
116,580240,S000006345,KAR3,NE,,SGD
116,580240,S000006346,,E,,SGD
116,580240,S000006347,RRP15,E,,SGD
116,580240,S000006348,NOC4,E,,SGD
116,580240,S000006349,ASN1,NE,,SGD
116,580240,S000006350,,NE,,SGD
116,580240,S000006351,,NE,,SGD
116,580240,S000006352,,NE,,SGD
116,580240,S000006353,NCE102,NE,,SGD
116,580240,S000006354,,NE,,SGD
116,580240,S000006356,URN1,NE,,SGD
116,580240,S000006357,24-May,NE,,SGD
116,580240,S000006358,PIN3,NE,,SGD
116,580240,S000006359,NCA2,NE,,SGD
116,580240,S000006360,TPO3,NE,,SGD
116,580240,S000006361,TDA6,NE,,SGD
116,580240,S000006362,CUR1,NE,,SGD
116,580240,S000006363,KRE6,NE,,SGD
116,580240,S000006364,GPH1,NE,,SGD
116,580240,S000006365,SGV1,E,,SGD
116,580240,S000006366,ORC4,E,,SGD
116,580240,S000006367,TIF3,NE,,SGD
116,580240,S000006368,MMS1,NE,,SGD
116,580240,S000006369,RHO1,E,,SGD
116,580240,S000006370,MRP2,NE,,SGD
116,580240,S000006371,MET16,NE,,SGD
116,580240,S000006372,NUT2,E,,SGD
116,580240,S000006373,JIP5,E,,SGD
116,580240,S000006374,,NE,,SGD
116,580240,S000006375,BSP1,NE,,SGD
116,580240,S000006376,,NE,,SGD
116,580240,S000006377,VPS4,NE,,SGD
116,580240,S000006378,,NE,,SGD
116,580240,S000006379,DPB2,E,,SGD
116,580240,S000006380,BET2,E,,SGD
116,580240,S000006381,,E,,SGD
116,580240,S000006382,PRP4,E,,SGD
116,580240,S000006383,HDA3,NE,,SGD
116,580240,S000006384,AOS1,E,,SGD
116,580240,S000006385,SEC23,E,,SGD
116,580240,S000006386,SMX3,E,,SGD
116,580240,S000006387,DPM1,E,,SGD
116,580240,S000006388,GDB1,NE,,SGD
116,580240,S000006389,ATG13,NE,,SGD
116,580240,S000006390,PZF1,E,,SGD
116,580240,S000006391,RPO26,C,,SGD
116,580240,S000006392,MLC2,NE,,SGD
116,580240,S000006393,SKI3,NE,,SGD
116,580240,S000006394,RPC82,E,,SGD
116,580240,S000006395,QCR2,NE,,SGD
116,580240,S000006396,AQY1,NE,,SGD
116,580240,S000006397,HPA2,NE,,SGD
116,580240,S000006398,OPT2,NE,,SGD
116,580240,S000006399,,NE,,SGD
116,580240,S000006400,,NE,,SGD
116,580240,S000006401,,NE,,SGD
116,580240,S000006402,SGE1,NE,,SGD
116,580240,S000006403,ARR1,NE,,SGD
116,580240,S000006404,ARR2,NE,,SGD
116,580240,S000006405,ARR3,NE,,SGD
116,580240,S000006429,CCW14,NE,,SGD
116,580240,S000006430,MRP10,NE,,SGD
116,580240,S000006431,,NE,,SGD
116,580240,S000006432,EST3,NE,,SGD
116,580240,S000006434,LSM3,E,,SGD
116,580240,S000006436,RPL22B,NE,,SGD
116,580240,S000006437,RPL29,NE,,SGD
116,580240,S000006439,HTL1,NE,,SGD
116,580240,S000006440,SNR48,NE,,SGD
116,580240,S000006441,SNR50,NE,,SGD
116,580240,S000006442,SNR51,NE,,SGD
116,580240,S000006443,SNR52,NE,,SGD
116,580240,S000006444,SNR53,NE,,SGD
116,580240,S000006445,SNR54,NE,,SGD
116,580240,S000006447,SNR56,NE,,SGD
116,580240,S000006448,SNR57,NE,,SGD
116,580240,S000006449,SNR58,NE,,SGD
116,580240,S000006451,SNR60,NE,,SGD
116,580240,S000006452,SNR61,NE,,SGD
116,580240,S000006453,SNR62,NE,,SGD
116,580240,S000006454,SNR63,NE,,SGD
116,580240,S000006455,SNR64,NE,,SGD
116,580240,S000006456,SNR65,NE,,SGD
116,580240,S000006457,SNR66,NE,,SGD
116,580240,S000006458,SNR67,NE,,SGD
116,580240,S000006459,SNR68,NE,,SGD
116,580240,S000006460,SNR69,NE,,SGD
116,580240,S000006462,SNR71,NE,,SGD
116,580240,S000006484,RDN25-1,C,,SGD
116,580240,S000006485,RDN25-2,C,,SGD
116,580240,S000006491,SCR1,NE,,SGD
116,580240,S000006492,SNR3,NE,,SGD
116,580240,S000006497,SNR8,NE,,SGD
116,580240,S000006498,SNR13,NE,,SGD
116,580240,S000006499,SNR14,E,,SGD
116,580240,S000006500,SNR34,NE,,SGD
116,580240,S000006501,SNR37,NE,,SGD
116,580240,S000006502,SNR42,NE,,SGD
116,580240,S000006506,SNR46,NE,,SGD
116,580240,S000006507,SNR47,NE,,SGD
116,580240,S000006508,SNR128,E,,SGD
116,580240,S000006509,SNR190,NE,,SGD
116,580240,S000006510,,NE,,SGD
116,580240,S000006511,,NE,,SGD
116,580240,S000006512,,NE,,SGD
116,580240,S000006515,,NE,,SGD
116,580240,S000006516,,NE,,SGD
116,580240,S000006517,,NE,,SGD
116,580240,S000006518,,NE,,SGD
116,580240,S000006519,,NE,,SGD
116,580240,S000006521,TGA1,NE,,SGD
116,580240,S000006522,,NE,,SGD
116,580240,S000006523,,NE,,SGD
116,580240,S000006524,,NE,,SGD
116,580240,S000006526,,NE,,SGD
116,580240,S000006528,,NE,,SGD
116,580240,S000006529,,NE,,SGD
116,580240,S000006532,,NE,,SGD
116,580240,S000006533,,NE,,SGD
116,580240,S000006539,,NE,,SGD
116,580240,S000006540,,NE,,SGD
116,580240,S000006541,,NE,,SGD
116,580240,S000006543,,NE,,SGD
116,580240,S000006545,,NE,,SGD
116,580240,S000006546,,NE,,SGD
116,580240,S000006547,,NE,,SGD
116,580240,S000006548,,NE,,SGD
116,580240,S000006549,,NE,,SGD
116,580240,S000006550,,NE,,SGD
116,580240,S000006552,,NE,,SGD
116,580240,S000006553,SOE1,NE,,SGD
116,580240,S000006556,,NE,,SGD
116,580240,S000006557,,NE,,SGD
116,580240,S000006558,,NE,,SGD
116,580240,S000006559,,NE,,SGD
116,580240,S000006560,,NE,,SGD
116,580240,S000006561,,NE,,SGD
116,580240,S000006563,,NE,,SGD
116,580240,S000006564,,NE,,SGD
116,580240,S000006565,,NE,,SGD
116,580240,S000006566,,NE,,SGD
116,580240,S000006567,,NE,,SGD
116,580240,S000006568,,NE,,SGD
116,580240,S000006569,,NE,,SGD
116,580240,S000006570,,NE,,SGD
116,580240,S000006571,,NE,,SGD
116,580240,S000006572,SUF3,NE,,SGD
116,580240,S000006573,SUF5,NE,,SGD
116,580240,S000006575,SUF16,NE,,SGD
116,580240,S000006576,,NE,,SGD
116,580240,S000006578,,NE,,SGD
116,580240,S000006579,SUF20,NE,,SGD
116,580240,S000006580,,NE,,SGD
116,580240,S000006581,,NE,,SGD
116,580240,S000006582,,NE,,SGD
116,580240,S000006583,,NE,,SGD
116,580240,S000006584,SUF23,NE,,SGD
116,580240,S000006586,,NE,,SGD
116,580240,S000006587,SUF17,NE,,SGD
116,580240,S000006588,,NE,,SGD
116,580240,S000006589,,NE,,SGD
116,580240,S000006590,SUF4,NE,,SGD
116,580240,S000006591,SUF6,NE,,SGD
116,580240,S000006592,SUF1,NE,,SGD
116,580240,S000006594,,NE,,SGD
116,580240,S000006595,,NE,,SGD
116,580240,S000006596,,NE,,SGD
116,580240,S000006597,,NE,,SGD
116,580240,S000006601,,NE,,SGD
116,580240,S000006602,,NE,,SGD
116,580240,S000006603,,NE,,SGD
116,580240,S000006604,,NE,,SGD
116,580240,S000006607,,NE,,SGD
116,580240,S000006608,,NE,,SGD
116,580240,S000006609,,NE,,SGD
116,580240,S000006616,,NE,,SGD
116,580240,S000006618,,NE,,SGD
116,580240,S000006619,,NE,,SGD
116,580240,S000006620,,NE,,SGD
116,580240,S000006621,,NE,,SGD
116,580240,S000006622,,NE,,SGD
116,580240,S000006623,,NE,,SGD
116,580240,S000006626,,NE,,SGD
116,580240,S000006627,,NE,,SGD
116,580240,S000006628,,NE,,SGD
116,580240,S000006629,,NE,,SGD
116,580240,S000006630,,NE,,SGD
116,580240,S000006631,,NE,,SGD
116,580240,S000006632,,NE,,SGD
116,580240,S000006633,,NE,,SGD
116,580240,S000006634,,NE,,SGD
116,580240,S000006635,,NE,,SGD
116,580240,S000006636,SUP56,NE,,SGD
116,580240,S000006639,,NE,,SGD
116,580240,S000006640,SUP54,NE,,SGD
116,580240,S000006641,,NE,,SGD
116,580240,S000006642,,NE,,SGD
116,580240,S000006643,,NE,,SGD
116,580240,S000006644,,NE,,SGD
116,580240,S000006645,,NE,,SGD
116,580240,S000006646,,NE,,SGD
116,580240,S000006647,,NE,,SGD
116,580240,S000006648,,NE,,SGD
116,580240,S000006650,SUP51,NE,,SGD
116,580240,S000006651,,NE,,SGD
116,580240,S000006652,,NE,,SGD
116,580240,S000006653,,NE,,SGD
116,580240,S000006654,,NE,,SGD
116,580240,S000006655,,NE,,SGD
116,580240,S000006656,,NE,,SGD
116,580240,S000006658,,NE,,SGD
116,580240,S000006659,EMT1,NE,,SGD
116,580240,S000006660,IMT4,NE,,SGD
