src_idx,dst_idx,weight
902,455,3.2738
1116,34,3.2738
268,885,3.2738
901,89,3.2738
839,621,3.2738
336,600,3.2738
209,167,3.2738
416,903,3.2738
128,576,3.2738
458,84,3.2738
209,304,3.2738
962,460,3.2738
892,61,3.2738
351,257,3.2738
149,1109,3.2738
916,58,3.2738
839,265,3.2738
128,232,3.2738
631,778,3.2738
248,342,3.2738
647,354,3.2738
848,342,3.2738
346,909,3.2738
1025,342,3.2738
432,232,3.2738
247,322,3.2738
327,519,3.2738
510,778,3.2738
1025,844,3.2738
733,1050,3.2738
965,546,3.2738
335,546,3.2738
203,50,3.2738
765,968,3.2738
454,255,3.2738
702,615,3.2738
0,546,3.2738
932,968,3.2738
198,546,3.2738
639,978,3.2738
1072,255,3.2738
90,908,3.2738
1137,716,3.2738
335,844,3.2738
147,844,3.2738
495,965,3.2738
1147,844,3.2738
482,342,3.2738
327,342,3.2738
366,342,3.2738
823,342,3.2738
63,328,3.2738
525,342,3.2738
1147,546,3.2738
1146,453,3.2738
101,168,3.2738
87,342,3.2738
818,342,3.2738
383,342,3.2738
58,126,3.2738
124,85,3.2738
346,380,3.2738
898,380,3.2738
628,380,3.2738
1137,380,3.2738
224,380,3.2738
95,689,3.2738
351,380,3.2738
156,380,3.2738
1010,380,3.2738
537,546,3.2738
650,1089,3.2738
51,546,3.2738
210,84,3.2738
1017,92,3.2738
179,676,3.2738
734,8,3.2738
805,882,3.2738
70,882,3.2738
350,1043,3.2738
415,882,3.2738
1097,1066,3.2738
385,546,3.2738
321,889,3.2738
437,428,3.2738
315,935,3.2738
586,546,3.2738
838,230,3.2738
888,574,3.2738
929,965,3.2738
593,589,3.2738
575,782,3.2738
274,1157,3.2738
636,1157,3.2738
1030,1157,3.2738
1033,1157,3.2738
672,1157,3.2738
990,1157,3.2738
1073,1157,3.2738
301,1157,3.2738
526,1157,3.2738
626,1157,3.2738
290,1157,3.2738
681,1157,3.2738
583,380,3.2738
1130,380,3.2738
88,453,3.2738
639,549,3.2738
65,267,3.2738
781,267,3.2738
219,546,3.2738
954,1066,3.2738
575,67,3.2738
383,546,3.2738
1052,445,3.2738
758,598,3.2738
346,8,3.2738
382,347,3.2738
657,151,3.2738
912,1125,3.2738
540,546,3.2738
652,266,3.2738
321,546,3.2738
415,546,3.2738
707,978,3.2738
439,646,3.2738
17,473,3.2738
568,546,3.2738
881,893,3.2738
794,840,3.2738
495,860,3.2738
177,965,3.2738
612,50,3.2738
562,116,3.2738
1120,424,3.2738
174,648,3.2738
1146,365,3.2738
432,1102,3.2738
631,92,3.2738
875,668,3.2738
98,1024,3.2738
92,148,3.2738
986,347,3.2738
794,267,3.2738
12,406,3.2738
657,183,3.2738
631,598,3.2738
750,417,3.2738
580,32,3.2738
1136,649,3.2738
1044,39,3.2738
407,406,3.2738
694,882,3.2738
742,546,3.2738
911,546,3.2738
661,546,3.2738
967,117,3.2738
823,546,3.2738
423,546,3.2738
495,844,3.2738
1075,117,3.2738
199,889,3.2738
312,512,3.2738
147,546,3.2738
383,844,3.2738
346,167,3.2738
584,757,3.2738
346,1114,3.2738
971,161,3.2738
525,546,3.2738
890,889,3.2738
596,255,3.2738
120,646,3.2738
740,453,3.2738
666,546,3.2738
895,646,3.2738
897,546,3.2738
173,226,3.2738
293,467,3.2738
760,342,3.2738
312,717,3.2738
1069,158,3.2738
1143,646,3.2738
598,546,3.2738
278,646,3.2738
278,968,3.2738
781,965,3.2738
888,1162,3.2738
37,939,3.2738
772,627,3.2738
515,939,3.2738
781,778,3.2738
33,939,3.2738
657,1062,3.2738
269,549,3.2738
156,160,3.2738
707,637,3.2738
311,1142,3.2738
45,116,3.2738
933,420,3.2738
535,414,3.2738
553,36,3.2738
1159,988,3.2738
653,36,3.2738
1091,551,3.2738
794,598,3.2738
495,598,3.2738
562,546,3.2738
891,546,3.2738
895,1066,3.2738
1022,1066,3.2738
787,968,3.2738
248,546,3.2738
631,161,3.2738
631,860,3.2738
1111,771,3.2738
412,771,3.2738
287,985,3.2738
1128,110,3.2738
888,342,3.2738
1077,267,3.2738
265,1012,3.2738
515,599,3.2738
269,237,3.2738
657,708,3.2738
497,977,3.2738
1136,1131,3.2738
775,1001,3.2738
346,379,3.2738
269,54,3.2738
269,380,3.2738
474,623,3.2738
49,36,3.2738
556,1095,3.2738
423,844,3.2738
801,880,3.2738
411,646,3.2738
923,860,3.2738
687,546,3.2738
1069,117,3.2738
1132,538,3.2738
930,668,3.2738
765,1015,3.2738
1077,973,3.2738
335,1037,3.2738
943,573,3.2738
540,844,3.2738
65,36,3.2738
821,953,3.2738
92,80,3.2738
509,710,3.2738
852,176,3.2738
765,80,3.2738
1103,409,3.2738
755,118,3.2738
203,244,3.2738
269,347,3.2738
1034,1016,3.2738
740,689,3.2738
568,261,3.2738
226,347,3.2738
482,790,3.2738
701,646,3.2738
713,916,3.2738
325,358,3.2738
382,642,3.2738
222,458,3.2738
643,35,3.2738
349,1066,3.2738
264,272,3.2738
337,1020,3.2738
715,36,3.2738
780,934,3.2738
780,783,3.2738
823,882,3.2738
346,903,3.2738
959,773,3.2738
780,806,3.2738
780,534,3.2738
780,756,3.2738
899,637,3.2738
587,982,3.2738
335,116,3.2738
1017,237,3.2738
712,778,3.2738
1099,865,3.2738
321,811,3.2738
349,1026,3.2738
340,764,3.2738
346,77,3.2738
520,648,3.2738
972,854,3.2738
819,637,3.2738
1017,318,3.2738
1017,648,3.2738
1017,453,3.2738
1017,267,3.2738
565,637,3.2738
895,621,3.2738
346,1035,3.2738
857,764,3.2738
687,764,3.2738
385,764,3.2738
1078,589,3.2738
678,764,3.2738
520,446,3.2738
92,764,3.2738
639,75,3.2738
886,273,3.2738
554,764,3.2738
780,705,3.2738
780,408,3.2738
552,811,3.2738
906,225,3.2738
346,67,3.2738
459,646,3.2738
